peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(reward_seq_2)[T.01]_beta,C(reward_seq_2)[T.01]_se,C(reward_seq_2)[T.01]_tstat,C(reward_seq_2)[T.01]_pvalue,C(reward_seq_2)[T.10]_beta,C(reward_seq_2)[T.10]_se,C(reward_seq_2)[T.10]_tstat,C(reward_seq_2)[T.10]_pvalue,C(reward_seq_2)[T.11]_beta,C(reward_seq_2)[T.11]_se,C(reward_seq_2)[T.11]_tstat,C(reward_seq_2)[T.11]_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.05430724253040076,0.05395795619338528,10835,0.14083478721756443,0.04298415709482347,3.276434778210993,0.001054573110652371,-0.6311824864327265,0.06257263986259404,-10.087196062348774,8.01880803184837e-24,0.82454204492469,0.06259704433919755,13.172220088487009,2.5423130788307612e-39,0.4060842446694292,0.04846228751179166,8.379386643080403,5.977954908098861e-17,-0.025618012303462005,0.016898843083791765,-1.515962493789476,0.12955802195815985
-2.106,0.05016400394082454,0.04981318732178153,10835,0.09572256657026036,0.03976470852753238,2.407224147109836,0.016090923661311818,-0.540311062384729,0.05788604346586,-9.334047207828142,1.2179043075434446e-20,0.7509424236099376,0.05790862008395595,12.96771400391204,3.5862084810867824e-38,0.3700439437526219,0.044832535234614265,8.253915193868373,1.7107927192749755e-16,-0.023921199994541387,0.01563314521201607,-1.5301591375326629,0.12600654977878134
-2.052,0.04651977864195167,0.04616761604865238,10835,0.07041580869596605,0.03651588567701301,1.9283609692176589,0.05383635176415632,-0.48722347147550255,0.05315668651337956,-9.165798386490252,5.805845225554703e-20,0.6697401701675741,0.05317741859556733,12.594446813245673,4.0560238026227296e-36,0.3029104563716848,0.041169665058762676,7.357612842837846,2.0078301729239907e-13,-0.023254292947142746,0.014355899099294795,-1.6198423230966472,0.1052952676527603
-1.998,0.042386977648735,0.042033288628476106,10835,0.053301668032198456,0.033134330418967003,1.608653845067203,0.10772120122980368,-0.4378203761156835,0.048234109135151616,-9.076986886788227,1.3094798575910341e-19,0.5812461468704576,0.0482529213219231,12.045822945985568,3.324951495778161e-33,0.2310447048898761,0.03735714634888265,6.184752516483011,6.444386162270498e-10,-0.019989865560750157,0.013026470408653509,-1.5345573231771863,0.12492181366731162
-1.944,0.03946622073914552,0.03911145295363838,10835,0.008271108874160065,0.030183255521855905,0.27402971386472535,0.78406701315092,-0.3676961262918291,0.043938188051085215,-8.36848633503783,6.553690949213644e-17,0.5299503025530011,0.04395532474988278,12.056566651902951,2.9236301530064706e-33,0.20595767562173786,0.034029970714912795,6.052243692689456,1.4757145569162722e-09,-0.017529420267283203,0.01186628128351179,-1.4772463123422122,0.1396387012687296
-1.89,0.037707636577539505,0.03735221926879628,10835,-0.024303270292778942,0.027529206091411778,-0.8828176959436828,0.3773543726539593,-0.3269347402969107,0.04007465110135862,-8.158143148146507,3.778337307297201e-16,0.48235625932265663,0.040090280949920946,12.03175053637552,3.934447480642176e-33,0.1699555399577744,0.031037675058516647,5.4757819210797845,4.453084011023632e-08,-0.013543844622199047,0.010822865106645466,-1.251410277107015,0.21081185950647913
-1.836,0.036117700497446004,0.035761695954693584,10835,-0.06706763758196396,0.025570554261870684,-2.6228464543676826,0.008732068919336955,-0.289151241488374,0.0372234141845634,-7.767993555203902,8.694353738433938e-15,0.4496850608310948,0.03723793199846042,12.075994468481406,2.3162439902684547e-33,0.1393546630937094,0.02882940218511073,4.833768740639398,1.358127652484548e-06,-0.023115474862946093,0.010052838376792883,-2.2993978413408582,0.021501293867056355
-1.782,0.0318966661199539,0.0315391025617342,10835,-0.09656420614827044,0.02376998534866711,-4.0624428131456645,4.8904284920452884e-05,-0.24649018736471037,0.03460230078445353,-7.123520164169428,1.1188631676511008e-12,0.40333389695637084,0.03461579631607528,11.651729553569911,3.4501401236089515e-31,0.0957206172054393,0.02679935915870055,3.5717502287498952,0.0003561418319568478,-0.025660121113744973,0.009344960554304537,-2.7458779482943068,0.006044881789093098
-1.728,0.026648937669005557,0.026289435891598045,10835,-0.11855656856543274,0.02255660557501137,-5.255957868801498,1.5005697911699892e-07,-0.21784050960752588,0.032835966843647695,-6.634204214080219,3.418226616790394e-11,0.3405363468858462,0.03284877347265279,10.366790320781657,4.598556792202667e-25,0.049034734933302355,0.025431339790025324,1.9281223615491447,0.05386602055497823,-0.03390292696670908,0.008867930974526535,-3.8230932405875184,0.0001325262242777041
-1.674,0.020283733965839157,0.019921881236002026,10835,-0.1174844085746543,0.02157872634018476,-5.444455188065024,5.3098524767864336e-08,-0.19472333645799556,0.031412454337518235,-6.198921433064304,5.892104371866298e-10,0.2685733364754329,0.03142470577055066,8.546566463865625,1.4382503087219524e-17,-0.004459532857346856,0.02432883440588031,-0.1833023638924922,0.8545642111016563,-0.028922682260009203,0.008483486359088833,-3.409292009884912,0.0006536919616763462
-1.6199999999999999,0.016702326493053365,0.016339150990373197,10835,-0.13213133935158058,0.020641743097175157,-6.401171583695511,1.6056656323496945e-10,-0.17955148893289002,0.030048474699792924,-5.975394449360432,2.367591108284962e-09,0.21939965330278738,0.030060194155762703,7.29867718637896,3.109744225284675e-13,-0.0393916096114717,0.023272437017040255,-1.6926293358374487,0.09055480655287247,-0.018636775081248252,0.008115119642932652,-2.296549638362851,0.021663470920157357
-1.566,0.012333812081522844,0.011969023092448738,10835,-0.15870161550804293,0.02003556226893574,-7.920996345288637,2.58679309954758e-15,-0.14111652605400823,0.029166048773111162,-4.838383394054622,1.3270444801103474e-06,0.1768874512092077,0.029177424066793252,6.062476619055719,1.3850898408153601e-09,-0.05295636680600289,0.02258900126843481,-2.3443429913832676,0.01907860400740929,-0.017687862824884663,0.00787680498494778,-2.245563125999104,0.024752089510308776
-1.512,0.008932064698916609,0.008566019293450022,10835,-0.1379173919602746,0.019719500991721275,-6.9939595336705365,2.82994801963811e-12,-0.12989851687061935,0.028705953942589665,-4.525141966381234,6.099783980183696e-06,0.10753041205335098,0.02871714979085357,3.7444667328231676,0.00018171374847396508,-0.09317164359531775,0.022232659455009882,-4.190755666629102,2.80233945466488e-05,-0.011584042912519143,0.007752548275278504,-1.4942238991866188,0.13514624197351544
-1.458,0.007268185984205422,0.006901526034430505,10835,-0.1319088238211361,0.01911941505949603,-6.899208130095017,5.5212402144445535e-12,-0.08681433443299952,0.02783240044144956,-3.119182429687623,0.0018182951256929996,0.04498885742192064,0.027843255587834383,1.6157901248292863,0.1061688252664277,-0.12563639880282498,0.021556095368499423,-5.828346769444214,5.7576163688769865e-09,-0.012430221778548833,0.007516629772024044,-1.6536961584582182,0.09821824542667469
-1.404,0.006840277790839511,0.006473459795563796,10835,-0.1288229803024682,0.018951455988118628,-6.7975241787877465,1.1202962233682344e-11,-0.04234065448035352,0.02758790006746829,-1.534754525600218,0.1248733482162765,0.010226699622258058,0.027598659854225174,0.3705505874660221,0.7109795382873698,-0.13518292125181047,0.021366730696549496,-6.326794827513837,2.6018807227305256e-10,-0.010809109752621903,0.007450598141220053,-1.4507707364890687,0.14687267284526898
